uid,name,date,sunrise_topo,sunset_topo,sun_hours_topo
725,Sorejina - Sennesspitze,2025-11-01,2025-11-01T07:40:57Z,2025-11-01T15:20:57Z,7.683333333333334
725,Sorejina - Sennesspitze,2025-11-02,2025-11-02T07:40:26Z,2025-11-02T15:19:26Z,7.666666666666667
725,Sorejina - Sennesspitze,2025-11-03,2025-11-03T07:40:55Z,2025-11-03T15:18:55Z,7.6499999999999995
725,Sorejina - Sennesspitze,2025-11-04,2025-11-04T07:42:23Z,2025-11-04T15:17:23Z,7.6
725,Sorejina - Sennesspitze,2025-11-05,2025-11-05T07:44:52Z,2025-11-05T15:15:52Z,7.533333333333333
725,Sorejina - Sennesspitze,2025-11-06,2025-11-06T07:45:21Z,2025-11-06T15:14:21Z,7.5
725,Sorejina - Sennesspitze,2025-11-07,2025-11-07T07:45:50Z,2025-11-07T15:12:50Z,7.466666666666667
725,Sorejina - Sennesspitze,2025-11-08,2025-11-08T07:46:18Z,2025-11-08T15:10:18Z,7.416666666666667
725,Sorejina - Sennesspitze,2025-11-09,2025-11-09T07:45:47Z,2025-11-09T15:08:47Z,7.3999999999999995
725,Sorejina - Sennesspitze,2025-11-10,2025-11-10T07:46:15Z,2025-11-10T15:07:15Z,7.366666666666666
725,Sorejina - Sennesspitze,2025-11-11,2025-11-11T07:46:44Z,2025-11-11T15:05:44Z,7.333333333333333
725,Sorejina - Sennesspitze,2025-11-12,2025-11-12T07:48:12Z,2025-11-12T15:03:12Z,7.266666666666667
725,Sorejina - Sennesspitze,2025-11-13,2025-11-13T07:49:40Z,2025-11-13T15:01:40Z,7.216666666666667
725,Sorejina - Sennesspitze,2025-11-14,2025-11-14T07:51:07Z,2025-11-14T14:59:07Z,7.1499999999999995
725,Sorejina - Sennesspitze,2025-11-15,2025-11-15T07:50:34Z,2025-11-15T14:57:34Z,7.133333333333333
725,Sorejina - Sennesspitze,2025-11-16,2025-11-16T07:51:01Z,2025-11-16T14:56:01Z,7.1
725,Sorejina - Sennesspitze,2025-11-17,2025-11-17T07:50:27Z,2025-11-17T14:54:27Z,7.083333333333333
725,Sorejina - Sennesspitze,2025-11-18,2025-11-18T07:51:52Z,2025-11-18T14:52:52Z,7.033333333333333
725,Sorejina - Sennesspitze,2025-11-19,2025-11-19T07:53:17Z,2025-11-19T14:51:17Z,6.983333333333333
725,Sorejina - Sennesspitze,2025-11-20,2025-11-20T07:53:42Z,2025-11-20T14:49:42Z,6.95
